	xB0008	xB0011	xB0071	xB0075	xB0078	xB0080	xB0101	xB0124	xB0131	xB0142	xB0144	xB0150	xB0164	xB0166	xB0167	x11	x12	x133	x16	x19	x27	x31	x51	x55	x67	x7	x71	x78	x83	x85	x86	x90	x91	xDRA190709_008	xDRA190824_001	xDRA190824_003	xDRA190824_004	xDRA190824_005	xDRA190824_006	xFJ190628_012	xFJ190705_001	xFJ190711_009	xFJ190809_001	xFJ190809_006	xFJ190809_007	xFJ190809_009	xFJ190809_011	xFJ190814_001	xFJ190814_002	xFJ190814_003	xFJ190814_005	xFJ190814_006	xFJ190814_008	xFJ190814_009	xFJ190815_004	xFJ190822_004	xFJ190822_006	xFJ190822_007	xFJ190822_008	xFJ190827_001	xFJ190827_004	xFJ190827_022	xFJ190827_006	xFJ190828_003	xFJ190828_004	xJL190619_001	xJL190619_002	xJL190724_004	xJL190724_005	xJL190731_001	xJL190731_002	xJL190731_003	xJL190731_004	xJL190806_005	xJL190806_007	xJL190809_007	xJL190809_010
x19	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
x27	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
x31	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
x51	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
x55	0.007629634812474251	0.007629634812474251	0.007629634812474251	0.015440434217453	0.01276900339871645	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.007629634812474251	0.007629634812474251	0.0268920361995697	0.007629634812474251	0.007629634812474251	0.007629634812474251	0.007629634812474251	0.007629634812474251	0.0	0.007629634812474251	0.007629634812474251	0.007629634812474251	0.01009157486259937	0.00642832089215517	0.01144948787987232	0.007629634812474251	0.007629634812474251	0.007181383669376373	0.00984140858054161	0.00984140858054161	0.009650868363678455	0.0101249273866415	0.009113775566220284	0.009239604696631432	0.00984140858054161	0.02041083946824074	0.0268920361995697	0.007629634812474251	0.007629634812474251	0.005432110279798508	0.007629634812474251	0.007629634812474251	0.00984140858054161	0.00926385261118412	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.001004548859782517	0.006684161722660065	0.00984140858054161	0.005398756358772516	0.00984140858054161	0.001781888189725578	0.006378266494721174	0.005941036157310009	0.00984140858054161	0.007629634812474251	0.00984140858054161	0.0268920361995697	0.007629634812474251	0.00984140858054161	0.0268920361995697	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.00984140858054161	0.003925202414393425	0.007629634812474251
x67	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
x7	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
x71	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
x78	0.002461949829012156	0.002461949829012156	0.002461949829012156	0.02553199604153633	0.0228605680167675	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.002461949829012156	0.002461949829012156	0.03486370295286179	0.002461949829012156	0.002461949829012156	0.002461949829012156	0.002461949829012156	0.002461949829012156	0.01009157486259937	0.002461949829012156	0.002461949829012156	0.002461949829012156	0.0	0.003663263749331236	0.0215410515666008	0.002461949829012156	0.002461949829012156	0.002910201204940677	0.01993297040462494	0.01993297040462494	0.01974243111908436	0.02021648921072483	0.01920533925294876	0.01933116838335991	0.01993297040462494	0.02998622693121433	0.03486370295286179	0.002461949829012156	0.002461949829012156	0.004659474827349186	0.002461949829012156	0.002461949829012156	0.01993297040462494	0.0193554162979126	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01109612267464399	0.01677572727203369	0.01993297040462494	0.01549032516777515	0.01993297040462494	0.01117338985204697	0.003713318379595876	0.01603260263800621	0.01993297040462494	0.002461949829012156	0.01993297040462494	0.03486370295286179	0.002461949829012156	0.01993297040462494	0.03486370295286179	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01993297040462494	0.01401677262037992	0.002461949829012156
x83	0.001201315317302942	0.001201315317302942	0.001201315317302942	0.0218687541782856	0.01919732429087162	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.001201315317302942	0.001201315317302942	0.0312004629522562	0.001201315317302942	0.001201315317302942	0.001201315317302942	0.001201315317302942	0.001201315317302942	0.00642832089215517	0.001201315317302942	0.001201315317302942	0.001201315317302942	0.003663263749331236	0.0	0.01787780784070492	0.001201315317302942	0.001201315317302942	0.0007530635921284556	0.01626972854137421	0.01626972854137421	0.01607918925583363	0.0165532473474741	0.01554209738969803	0.01566792652010918	0.01626972854137421	0.02632298320531845	0.0312004629522562	0.001201315317302942	0.001201315317302942	0.0009962128242477775	0.001201315317302942	0.001201315317302942	0.01626972854137421	0.01569217443466187	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.007432870101183653	0.01311248354613781	0.01626972854137421	0.0118270767852664	0.01626972854137421	0.007510143332183361	5.005476850783452e-05	0.01236935704946518	0.01626972854137421	0.001201315317302942	0.01626972854137421	0.0312004629522562	0.001201315317302942	0.01626972854137421	0.0312004629522562	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01626972854137421	0.01035352423787117	0.001201315317302942
x85	0.01907912455499172	0.01907912455499172	0.01907912455499172	0.004779929760843515	0.001682169502601027	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.01907912455499172	0.01907912455499172	0.01717989891767502	0.01907912455499172	0.01907912455499172	0.01907912455499172	0.01907912455499172	0.01907912455499172	0.01144948787987232	0.01907912455499172	0.01907912455499172	0.01907912455499172	0.0215410515666008	0.01787780784070492	0.0	0.01907912455499172	0.01907912455499172	0.0186308715492487	0.002660055411979556	0.002660055411979556	0.002850596094503999	0.003159637562930584	0.003180206753313541	0.003261858597397804	0.002660055411979556	0.0106987040489912	0.01717989891767502	0.01907912455499172	0.01907912455499172	0.01688159629702568	0.01907912455499172	0.01907912455499172	0.002660055411979556	0.003237609984353185	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.01048627216368914	0.004891563206911087	0.002660055411979556	0.006050731986761093	0.002660055411979556	0.0132313696667552	0.01782775484025478	0.006783571094274521	0.002660055411979556	0.01907912455499172	0.002660055411979556	0.01717989891767502	0.01907912455499172	0.002660055411979556	0.01717989891767502	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.002660055411979556	0.007524285465478897	0.01907912455499172
x86	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
x90	0.0	0.0	0.0	0.0230700671672821	0.02039864100515842	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.0	0.0	0.03240177780389786	0.0	0.0	0.0	0.0	0.0	0.007629634812474251	0.0	0.0	0.0	0.002461949829012156	0.001201315317302942	0.01907912455499172	0.0	0.0	0.0004482516960706562	0.01747104339301586	0.01747104339301586	0.01728050410747528	0.01775456219911575	0.01674341037869453	0.01686923950910568	0.01747104339301586	0.02752429805696011	0.03240177780389786	0.0	0.0	0.002197528025135398	0.0	0.0	0.01747104339301586	0.01689348742365837	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.008634183555841446	0.01431379653513432	0.01747104339301586	0.01302839163690805	0.01747104339301586	0.008711457252502441	0.001251370063982904	0.01357067096978426	0.01747104339301586	0.0	0.01747104339301586	0.03240177780389786	0.0	0.01747104339301586	0.03240177780389786	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01155483722686768	0.0
x91	0.0004482516960706562	0.0004482516960706562	0.0004482516960706562	0.02262181788682938	0.0199503879994154	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.0004482516960706562	0.0004482516960706562	0.03195352479815483	0.0004482516960706562	0.0004482516960706562	0.0004482516960706562	0.0004482516960706562	0.0004482516960706562	0.007181383669376373	0.0004482516960706562	0.0004482516960706562	0.0004482516960706562	0.002910201204940677	0.0007530635921284556	0.0186308715492487	0.0004482516960706562	0.0004482516960706562	0.0	0.01702279224991798	0.01702279224991798	0.01683225110173225	0.01730631105601788	0.01629515923559666	0.0164209883660078	0.01702279224991798	0.02707604691386223	0.03195352479815483	0.0004482516960706562	0.0004482516960706562	0.001749276416376233	0.0004482516960706562	0.0004482516960706562	0.01702279224991798	0.01644523628056049	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.008185932412743568	0.01386554539203644	0.01702279224991798	0.0125801395624876	0.01702279224991798	0.008263206109404564	0.0008031183970160782	0.01312241982668638	0.01702279224991798	0.0004482516960706562	0.01702279224991798	0.03195352479815483	0.0004482516960706562	0.01702279224991798	0.03195352479815483	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.01702279224991798	0.0111065860837698	0.0004482516960706562
xDRA190709_008	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xDRA190824_001	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.007439982146024704	0.003890186781063676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01747104339301586	0.01747104339301586	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.00984140858054161	0.01747104339301586	0.01747104339301586	0.01747104339301586	0.01993297040462494	0.01626972854137421	0.002660055411979556	0.01747104339301586	0.01747104339301586	0.01702279224991798	0.0	0.0	0.0002528328914195299	0.000542748486623168	0.0007346658385358751	0.0007985465927049518	0.0	0.0133587596938014	0.01983995363116264	0.01747104339301586	0.01747104339301586	0.01527351792901754	0.01747104339301586	0.01747104339301586	0.0	0.0007663708529435098	0.0	0.0	0.0	0.0	0.0	0.0	0.00887819193303585	0.003157246857881546	0.0	0.004442652221769094	0.0	0.01162329036742449	0.01621967367827892	0.005175490863621235	0.0	0.01747104339301586	0.0	0.01983995363116264	0.01747104339301586	0.0	0.01983995363116264	0.0	0.0	0.0	0.0	0.0	0.005916206166148186	0.01747104339301586
xDRA190824_003	0.01728050410747528	0.01728050410747528	0.01728050410747528	0.007630522828549147	0.004080727696418762	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.01728050410747528	0.01728050410747528	0.02003049477934837	0.01728050410747528	0.01728050410747528	0.01728050410747528	0.01728050410747528	0.01728050410747528	0.009650868363678455	0.01728050410747528	0.01728050410747528	0.01728050410747528	0.01974243111908436	0.01607918925583363	0.002850596094503999	0.01728050410747528	0.01728050410747528	0.01683225110173225	0.0002528328914195299	0.0002528328914195299	0.0	0.0005010332679376006	0.0005370917497202754	0.0005457137012854218	0.0002528328914195299	0.01354930084198713	0.02003049477934837	0.01728050410747528	0.01728050410747528	0.01508297771215439	0.01728050410747528	0.01728050410747528	0.0002528328914195299	0.0005135379615239799	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.008646318688988686	0.00296670594252646	0.0002528328914195299	0.004252111539244652	0.0002528328914195299	0.01137045677751303	0.01602913439273834	0.004922658205032349	0.0002528328914195299	0.01728050410747528	0.0002528328914195299	0.02003049477934837	0.01728050410747528	0.0002528328914195299	0.02003049477934837	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.0002528328914195299	0.005725665483623743	0.01728050410747528
xDRA190824_004	0.01775456219911575	0.01775456219911575	0.01775456219911575	0.007939564064145088	0.004389768932014704	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.01775456219911575	0.01775456219911575	0.02033953741192818	0.01775456219911575	0.01775456219911575	0.01775456219911575	0.01775456219911575	0.01775456219911575	0.0101249273866415	0.01775456219911575	0.01775456219911575	0.01775456219911575	0.02021648921072483	0.0165532473474741	0.003159637562930584	0.01775456219911575	0.01775456219911575	0.01730631105601788	0.000542748486623168	0.000542748486623168	0.0005010332679376006	0.0	0.001011151005513966	0.001046746852807701	0.000542748486623168	0.01385834161192179	0.02033953741192818	0.01775456219911575	0.01775456219911575	0.01555703673511744	0.01775456219911575	0.01775456219911575	0.000542748486623168	0.00101457117125392	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.0091263921931386	0.003440764965489507	0.000542748486623168	0.004726170562207699	0.000542748486623168	0.01187149062752724	0.01650319434702396	0.005423691123723984	0.000542748486623168	0.01775456219911575	0.000542748486623168	0.02033953741192818	0.01775456219911575	0.000542748486623168	0.02033953741192818	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.000542748486623168	0.00619972450658679	0.01775456219911575
